id,user_id,admin_id,category,description,ip_address,browser,type,created_at,updated_at
744,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-26T09:17:56.000000Z,2022-07-26T09:17:56.000000Z
743,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-26T09:17:15.000000Z,2022-07-26T09:17:15.000000Z
742,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-26T09:11:32.000000Z,2022-07-26T09:11:32.000000Z
741,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-26T09:08:02.000000Z,2022-07-26T09:08:02.000000Z
740,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-26T09:01:05.000000Z,2022-07-26T09:01:05.000000Z
739,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-26T08:52:48.000000Z,2022-07-26T08:52:48.000000Z
738,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T17:22:04.000000Z,2022-07-25T17:22:04.000000Z
737,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T17:21:47.000000Z,2022-07-25T17:21:47.000000Z
736,,2,"Project edit","Admin has edit the project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T16:19:36.000000Z,2022-07-25T16:19:36.000000Z
735,,2,"Project edit","Admin has edit the project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T16:19:11.000000Z,2022-07-25T16:19:11.000000Z
734,,2,"Project edit","Admin has edit the project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T16:05:59.000000Z,2022-07-25T16:05:59.000000Z
733,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T15:44:12.000000Z,2022-07-25T15:44:12.000000Z
732,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T15:44:03.000000Z,2022-07-25T15:44:03.000000Z
731,101,,"Add Proposal","Writer added a proposal on DSF  Df sdf asdf asdf asdSDFSDF SDFDSDSSSSSS project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T15:02:59.000000Z,2022-07-25T15:02:59.000000Z
730,101,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:50:37.000000Z,2022-07-25T14:50:37.000000Z
729,101,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:50:34.000000Z,2022-07-25T14:50:34.000000Z
728,101,,"Export Csv","User has export Transactions statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:50:31.000000Z,2022-07-25T14:50:31.000000Z
727,101,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:49:58.000000Z,2022-07-25T14:49:58.000000Z
726,,2,"Export Csv","Admin has export Transactions statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T14:48:28.000000Z,2022-07-25T14:48:28.000000Z
725,90,,"Export Csv","User has export Transactions statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:46:09.000000Z,2022-07-25T14:46:09.000000Z
724,90,,"Export Csv","User has export Transactions statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:45:48.000000Z,2022-07-25T14:45:48.000000Z
723,90,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:45:33.000000Z,2022-07-25T14:45:33.000000Z
722,90,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:43:58.000000Z,2022-07-25T14:43:58.000000Z
721,90,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:43:00.000000Z,2022-07-25T14:43:00.000000Z
720,90,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:42:55.000000Z,2022-07-25T14:42:55.000000Z
719,90,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T14:40:37.000000Z,2022-07-25T14:40:37.000000Z
718,90,,"Export Csv","User has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T13:53:41.000000Z,2022-07-25T13:53:41.000000Z
717,90,,"Project Posted","Client posted a new project DSF  Df sdf asdf asdf asdSDFSDF SDFDSDSSSSSS project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-25T13:27:57.000000Z,2022-07-25T13:27:57.000000Z
716,,2,Specialty,"Admin has updated specialty",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T11:51:25.000000Z,2022-07-25T11:51:25.000000Z
715,,2,Specialty,"Admin has added specialty",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T11:50:40.000000Z,2022-07-25T11:50:40.000000Z
714,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T10:45:31.000000Z,2022-07-25T10:45:31.000000Z
713,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T10:44:56.000000Z,2022-07-25T10:44:56.000000Z
712,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T10:44:36.000000Z,2022-07-25T10:44:36.000000Z
711,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T10:44:02.000000Z,2022-07-25T10:44:02.000000Z
710,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T10:38:39.000000Z,2022-07-25T10:38:39.000000Z
709,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-25T08:59:58.000000Z,2022-07-25T08:59:58.000000Z
708,101,,"Ready to Withdraw","7 days hold amount has been transfered to user wallet",127.0.0.1,Symfony,user,2022-07-25T08:56:06.000000Z,2022-07-25T08:56:06.000000Z
707,101,,"Ready to Withdraw","7 days hold amount has been transfered to user wallet",127.0.0.1,Symfony,user,2022-07-25T08:56:03.000000Z,2022-07-25T08:56:03.000000Z
706,90,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T17:15:41.000000Z,2022-07-22T17:15:41.000000Z
705,90,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T17:14:24.000000Z,2022-07-22T17:14:24.000000Z
704,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T17:09:26.000000Z,2022-07-22T17:09:26.000000Z
703,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T17:02:10.000000Z,2022-07-22T17:02:10.000000Z
702,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T17:01:06.000000Z,2022-07-22T17:01:06.000000Z
701,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T17:00:48.000000Z,2022-07-22T17:00:48.000000Z
700,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T16:59:49.000000Z,2022-07-22T16:59:49.000000Z
699,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T16:54:45.000000Z,2022-07-22T16:54:45.000000Z
698,90,,"Update Profile","Client updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T16:54:16.000000Z,2022-07-22T16:54:16.000000Z
697,90,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T16:42:30.000000Z,2022-07-22T16:42:30.000000Z
696,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:40:13.000000Z,2022-07-22T16:40:13.000000Z
695,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:39:48.000000Z,2022-07-22T16:39:48.000000Z
694,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:38:26.000000Z,2022-07-22T16:38:26.000000Z
693,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:38:18.000000Z,2022-07-22T16:38:18.000000Z
692,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:33:25.000000Z,2022-07-22T16:33:25.000000Z
691,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:32:23.000000Z,2022-07-22T16:32:23.000000Z
690,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:30:26.000000Z,2022-07-22T16:30:26.000000Z
689,101,,"Additional Deposit Request","writer sent additional deposit request to client",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T16:13:54.000000Z,2022-07-22T16:13:54.000000Z
688,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:13:11.000000Z,2022-07-22T16:13:11.000000Z
687,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T16:03:29.000000Z,2022-07-22T16:03:29.000000Z
686,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:51:24.000000Z,2022-07-22T15:51:24.000000Z
685,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:29:28.000000Z,2022-07-22T15:29:28.000000Z
684,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:29:23.000000Z,2022-07-22T15:29:23.000000Z
683,90,,"Workstream Created","Client created workstream",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T15:21:15.000000Z,2022-07-22T15:21:15.000000Z
682,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:20:30.000000Z,2022-07-22T15:20:30.000000Z
681,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:09:42.000000Z,2022-07-22T15:09:42.000000Z
680,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:09:22.000000Z,2022-07-22T15:09:22.000000Z
679,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:08:07.000000Z,2022-07-22T15:08:07.000000Z
678,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:07:03.000000Z,2022-07-22T15:07:03.000000Z
677,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:06:27.000000Z,2022-07-22T15:06:27.000000Z
676,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:06:06.000000Z,2022-07-22T15:06:06.000000Z
675,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:05:03.000000Z,2022-07-22T15:05:03.000000Z
674,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:02:45.000000Z,2022-07-22T15:02:45.000000Z
673,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:01:03.000000Z,2022-07-22T15:01:03.000000Z
672,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T15:00:26.000000Z,2022-07-22T15:00:26.000000Z
671,,2,"Change Profile Status","PPW Admin has changed profile status of user.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T14:56:09.000000Z,2022-07-22T14:56:09.000000Z
670,101,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T14:12:31.000000Z,2022-07-22T14:12:31.000000Z
669,101,,"Refund Request","Clinet has rejected your refund request.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:59:05.000000Z,2022-07-22T11:59:05.000000Z
668,90,,"Refund Request","Client sent refund request",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:58:52.000000Z,2022-07-22T11:58:52.000000Z
667,101,,"Refund Request","Clinet has rejected your refund request.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:58:13.000000Z,2022-07-22T11:58:13.000000Z
666,90,,"Refund Request","Client sent refund request",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:35:47.000000Z,2022-07-22T11:35:47.000000Z
665,90,,"Revision Rroject","Client has request for the revision.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:30:42.000000Z,2022-07-22T11:30:42.000000Z
664,101,,"Submit Project","Writer has submitted the project.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:30:36.000000Z,2022-07-22T11:30:36.000000Z
663,101,,"Refund Request","Clinet has rejected your refund request.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:30:22.000000Z,2022-07-22T11:30:22.000000Z
662,90,,"Refund Request","Client sent refund request",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:30:10.000000Z,2022-07-22T11:30:10.000000Z
661,101,,"Refund Request","Clinet has rejected your refund request.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T11:29:03.000000Z,2022-07-22T11:29:03.000000Z
660,90,,"Refund Request","Client sent refund request",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T10:52:19.000000Z,2022-07-22T10:52:19.000000Z
659,90,,"Revision Rroject","Client has request for the revision.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T10:44:20.000000Z,2022-07-22T10:44:20.000000Z
658,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T10:26:16.000000Z,2022-07-22T10:26:16.000000Z
657,90,,"Project Posted","Client posted a new project Quia non et dolorem project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T10:23:58.000000Z,2022-07-22T10:23:58.000000Z
656,90,,"Project Posted","Client posted a new project Et voluptas nisi ex project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T10:20:17.000000Z,2022-07-22T10:20:17.000000Z
655,90,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-22T10:07:30.000000Z,2022-07-22T10:07:30.000000Z
654,90,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",user,2022-07-22T09:59:50.000000Z,2022-07-22T09:59:50.000000Z
653,,2,"Reset Password","Admin has sent reset password link",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T09:56:19.000000Z,2022-07-22T09:56:19.000000Z
652,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",admin,2022-07-22T09:32:50.000000Z,2022-07-22T09:32:50.000000Z
651,101,,"Ready to Withdraw","7 days hold amount has been transfered to user wallet",127.0.0.1,Symfony,user,2022-07-22T09:31:01.000000Z,2022-07-22T09:31:01.000000Z
650,101,,"Submit Project","Writer has submitted the project.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-21T17:32:06.000000Z,2022-07-21T17:32:06.000000Z
649,90,,"Revision Rroject","Client has request for the revision.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-21T17:25:40.000000Z,2022-07-21T17:25:40.000000Z
648,101,,"Submit Project","Writer has submitted the project.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-21T17:23:50.000000Z,2022-07-21T17:23:50.000000Z
647,90,,"Project Posted","Client posted a new project Eum magnam non in pr project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-21T17:10:52.000000Z,2022-07-21T17:10:52.000000Z
646,101,,"Add Proposal","Writer added a proposal on Ipsum voluptatum in project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-21T16:47:04.000000Z,2022-07-21T16:47:04.000000Z
645,90,,"Project Posted","Client posted a new project Ipsum voluptatum in project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",user,2022-07-21T16:46:32.000000Z,2022-07-21T16:46:32.000000Z
